Emotions,Path
Fear,EmoDSc_Aumentado\52204.wav
Disgust,EmoDSc_Aumentado\44073.wav
Neutral,EmoDSc_Aumentado\2682.wav
Sadness,EmoDSc_Aumentado\49888.wav
Surprise,EmoDSc_Aumentado\23423.wav
Anger,EmoDSc_Aumentado\2554.wav
Happiness,EmoDSc_Aumentado\22915.wav
Anger,EmoDSc_Aumentado\47810.wav
Anger,EmoDSc_Aumentado\23014.wav
Happiness,EmoDSc_Aumentado\23913.wav
Disgust,EmoDSc_Aumentado\20540.wav
Happiness,EmoDSc_Aumentado\16024.wav
Fear,EmoDSc_Aumentado\35621.wav
Happiness,EmoDSc_Aumentado\27026.wav
Anger,EmoDSc_Aumentado\29762.wav
Neutral,EmoDSc_Aumentado\8343.wav
Happiness,EmoDSc_Aumentado\7289.wav
Sadness,EmoDSc_Aumentado\22209.wav
Disgust,EmoDSc_Aumentado\42744.wav
Anger,EmoDSc_Aumentado\55130.wav
Happiness,EmoDSc_Aumentado\7214.wav
Happiness,EmoDSc_Aumentado\36703.wav
Fear,EmoDSc_Aumentado\7333.wav
Surprise,EmoDSc_Aumentado\49672.wav
Disgust,EmoDSc_Aumentado\49068.wav
Sadness,EmoDSc_Aumentado\49170.wav
Sadness,EmoDSc_Aumentado\18626.wav
Happiness,EmoDSc_Aumentado\9950.wav
Happiness,EmoDSc_Aumentado\44158.wav
Anger,EmoDSc_Aumentado\29380.wav
Fear,EmoDSc_Aumentado\37010.wav
Disgust,EmoDSc_Aumentado\48807.wav
Surprise,EmoDSc_Aumentado\40703.wav
Disgust,EmoDSc_Aumentado\36764.wav
Happiness,EmoDSc_Aumentado\54700.wav
Sadness,EmoDSc_Aumentado\2920.wav
Neutral,EmoDSc_Aumentado\42523.wav
Happiness,EmoDSc_Aumentado\16328.wav
Happiness,EmoDSc_Aumentado\24579.wav
Fear,EmoDSc_Aumentado\4046.wav
Anger,EmoDSc_Aumentado\16000.wav
Surprise,EmoDSc_Aumentado\10823.wav
Neutral,EmoDSc_Aumentado\16393.wav
Surprise,EmoDSc_Aumentado\56083.wav
Surprise,EmoDSc_Aumentado\18425.wav
Surprise,EmoDSc_Aumentado\5132.wav
Surprise,EmoDSc_Aumentado\18105.wav
Neutral,EmoDSc_Aumentado\21078.wav
Neutral,EmoDSc_Aumentado\5958.wav
Disgust,EmoDSc_Aumentado\39332.wav
Happiness,EmoDSc_Aumentado\48249.wav
Neutral,EmoDSc_Aumentado\26340.wav
Disgust,EmoDSc_Aumentado\27354.wav
Neutral,EmoDSc_Aumentado\18852.wav
Surprise,EmoDSc_Aumentado\838.wav
Happiness,EmoDSc_Aumentado\54515.wav
Anger,EmoDSc_Aumentado\53336.wav
Fear,EmoDSc_Aumentado\25946.wav
Neutral,EmoDSc_Aumentado\319.wav
Disgust,EmoDSc_Aumentado\30055.wav
Happiness,EmoDSc_Aumentado\28182.wav
Surprise,EmoDSc_Aumentado\12944.wav
Fear,EmoDSc_Aumentado\19902.wav
Surprise,EmoDSc_Aumentado\33277.wav
Happiness,EmoDSc_Aumentado\21617.wav
Neutral,EmoDSc_Aumentado\40216.wav
Fear,EmoDSc_Aumentado\43888.wav
Neutral,EmoDSc_Aumentado\305.wav
Neutral,EmoDSc_Aumentado\5083.wav
Surprise,EmoDSc_Aumentado\28097.wav
Disgust,EmoDSc_Aumentado\51483.wav
Anger,EmoDSc_Aumentado\31850.wav
Surprise,EmoDSc_Aumentado\19629.wav
Fear,EmoDSc_Aumentado\5294.wav
Fear,EmoDSc_Aumentado\51289.wav
Neutral,EmoDSc_Aumentado\20501.wav
Happiness,EmoDSc_Aumentado\48238.wav
Disgust,EmoDSc_Aumentado\43334.wav
Sadness,EmoDSc_Aumentado\14088.wav
Fear,EmoDSc_Aumentado\10968.wav
Fear,EmoDSc_Aumentado\17289.wav
Anger,EmoDSc_Aumentado\15342.wav
Surprise,EmoDSc_Aumentado\25194.wav
Anger,EmoDSc_Aumentado\46402.wav
Surprise,EmoDSc_Aumentado\18668.wav
Fear,EmoDSc_Aumentado\52188.wav
Fear,EmoDSc_Aumentado\7454.wav
Sadness,EmoDSc_Aumentado\36650.wav
Sadness,EmoDSc_Aumentado\49891.wav
Surprise,EmoDSc_Aumentado\52789.wav
Disgust,EmoDSc_Aumentado\7349.wav
Fear,EmoDSc_Aumentado\57404.wav
Sadness,EmoDSc_Aumentado\12080.wav
Surprise,EmoDSc_Aumentado\37012.wav
Fear,EmoDSc_Aumentado\5186.wav
Happiness,EmoDSc_Aumentado\19091.wav
Sadness,EmoDSc_Aumentado\37158.wav
Sadness,EmoDSc_Aumentado\28530.wav
Neutral,EmoDSc_Aumentado\31396.wav
Anger,EmoDSc_Aumentado\21165.wav
Fear,EmoDSc_Aumentado\17644.wav
Fear,EmoDSc_Aumentado\23776.wav
Sadness,EmoDSc_Aumentado\50331.wav
Sadness,EmoDSc_Aumentado\19282.wav
Sadness,EmoDSc_Aumentado\49055.wav
Happiness,EmoDSc_Aumentado\24326.wav
Neutral,EmoDSc_Aumentado\55759.wav
Neutral,EmoDSc_Aumentado\33738.wav
Sadness,EmoDSc_Aumentado\17011.wav
Anger,EmoDSc_Aumentado\21604.wav
Disgust,EmoDSc_Aumentado\55095.wav
Sadness,EmoDSc_Aumentado\38335.wav
Fear,EmoDSc_Aumentado\43132.wav
Disgust,EmoDSc_Aumentado\528.wav
Anger,EmoDSc_Aumentado\48877.wav
Disgust,EmoDSc_Aumentado\20099.wav
Happiness,EmoDSc_Aumentado\11738.wav
Fear,EmoDSc_Aumentado\18672.wav
Anger,EmoDSc_Aumentado\26252.wav
Neutral,EmoDSc_Aumentado\57399.wav
Sadness,EmoDSc_Aumentado\36297.wav
Surprise,EmoDSc_Aumentado\46314.wav
Fear,EmoDSc_Aumentado\12462.wav
Fear,EmoDSc_Aumentado\45146.wav
Surprise,EmoDSc_Aumentado\6064.wav
Neutral,EmoDSc_Aumentado\29316.wav
Fear,EmoDSc_Aumentado\25990.wav
Fear,EmoDSc_Aumentado\44731.wav
Surprise,EmoDSc_Aumentado\21553.wav
Disgust,EmoDSc_Aumentado\56425.wav
Surprise,EmoDSc_Aumentado\49673.wav
Happiness,EmoDSc_Aumentado\33457.wav
Disgust,EmoDSc_Aumentado\23745.wav
Happiness,EmoDSc_Aumentado\31970.wav
Surprise,EmoDSc_Aumentado\49581.wav
Sadness,EmoDSc_Aumentado\26294.wav
Sadness,EmoDSc_Aumentado\407.wav
Disgust,EmoDSc_Aumentado\57041.wav
Surprise,EmoDSc_Aumentado\1706.wav
Fear,EmoDSc_Aumentado\46734.wav
Surprise,EmoDSc_Aumentado\30334.wav
Anger,EmoDSc_Aumentado\53261.wav
Surprise,EmoDSc_Aumentado\57438.wav
Happiness,EmoDSc_Aumentado\6164.wav
Neutral,EmoDSc_Aumentado\39195.wav
Anger,EmoDSc_Aumentado\22018.wav
Happiness,EmoDSc_Aumentado\21176.wav
Disgust,EmoDSc_Aumentado\27922.wav
Neutral,EmoDSc_Aumentado\50795.wav
Fear,EmoDSc_Aumentado\41715.wav
Happiness,EmoDSc_Aumentado\45568.wav
Sadness,EmoDSc_Aumentado\1653.wav
Sadness,EmoDSc_Aumentado\20996.wav
Fear,EmoDSc_Aumentado\46010.wav
Happiness,EmoDSc_Aumentado\29401.wav
Surprise,EmoDSc_Aumentado\45803.wav
Fear,EmoDSc_Aumentado\2990.wav
Anger,EmoDSc_Aumentado\40476.wav
Anger,EmoDSc_Aumentado\41101.wav
Sadness,EmoDSc_Aumentado\48574.wav
Fear,EmoDSc_Aumentado\30575.wav
Sadness,EmoDSc_Aumentado\18290.wav
Disgust,EmoDSc_Aumentado\21593.wav
Anger,EmoDSc_Aumentado\11759.wav
Sadness,EmoDSc_Aumentado\47683.wav
Happiness,EmoDSc_Aumentado\24816.wav
Sadness,EmoDSc_Aumentado\37516.wav
Anger,EmoDSc_Aumentado\12206.wav
Happiness,EmoDSc_Aumentado\28827.wav
Anger,EmoDSc_Aumentado\26666.wav
Anger,EmoDSc_Aumentado\49576.wav
Surprise,EmoDSc_Aumentado\32522.wav
Sadness,EmoDSc_Aumentado\38561.wav
Neutral,EmoDSc_Aumentado\23654.wav
Surprise,EmoDSc_Aumentado\34456.wav
Sadness,EmoDSc_Aumentado\10115.wav
Neutral,EmoDSc_Aumentado\4763.wav
Happiness,EmoDSc_Aumentado\2775.wav
Fear,EmoDSc_Aumentado\14064.wav
Sadness,EmoDSc_Aumentado\513.wav
Surprise,EmoDSc_Aumentado\56470.wav
Fear,EmoDSc_Aumentado\40764.wav
Sadness,EmoDSc_Aumentado\17189.wav
Surprise,EmoDSc_Aumentado\53790.wav
Surprise,EmoDSc_Aumentado\53333.wav
Surprise,EmoDSc_Aumentado\24214.wav
Fear,EmoDSc_Aumentado\15440.wav
Anger,EmoDSc_Aumentado\12438.wav
Fear,EmoDSc_Aumentado\47836.wav
Surprise,EmoDSc_Aumentado\2280.wav
Disgust,EmoDSc_Aumentado\2441.wav
Fear,EmoDSc_Aumentado\30713.wav
Happiness,EmoDSc_Aumentado\4976.wav
Sadness,EmoDSc_Aumentado\4495.wav
Anger,EmoDSc_Aumentado\35720.wav
Surprise,EmoDSc_Aumentado\37089.wav
Neutral,EmoDSc_Aumentado\2582.wav
Fear,EmoDSc_Aumentado\54651.wav
Disgust,EmoDSc_Aumentado\2029.wav
Happiness,EmoDSc_Aumentado\15728.wav
Anger,EmoDSc_Aumentado\44301.wav
Disgust,EmoDSc_Aumentado\16527.wav
Anger,EmoDSc_Aumentado\7530.wav
Sadness,EmoDSc_Aumentado\50422.wav
Happiness,EmoDSc_Aumentado\11224.wav
Fear,EmoDSc_Aumentado\19900.wav
Anger,EmoDSc_Aumentado\11139.wav
Neutral,EmoDSc_Aumentado\13294.wav
Neutral,EmoDSc_Aumentado\30759.wav
Surprise,EmoDSc_Aumentado\52585.wav
Anger,EmoDSc_Aumentado\49710.wav
Surprise,EmoDSc_Aumentado\44605.wav
Neutral,EmoDSc_Aumentado\25701.wav
Happiness,EmoDSc_Aumentado\20482.wav
Surprise,EmoDSc_Aumentado\34701.wav
Sadness,EmoDSc_Aumentado\22511.wav
Surprise,EmoDSc_Aumentado\22198.wav
Fear,EmoDSc_Aumentado\24318.wav
Fear,EmoDSc_Aumentado\56646.wav
Fear,EmoDSc_Aumentado\18567.wav
Fear,EmoDSc_Aumentado\42303.wav
Surprise,EmoDSc_Aumentado\50183.wav
Neutral,EmoDSc_Aumentado\4549.wav
Surprise,EmoDSc_Aumentado\53840.wav
Disgust,EmoDSc_Aumentado\6877.wav
Surprise,EmoDSc_Aumentado\49111.wav
Disgust,EmoDSc_Aumentado\7163.wav
Fear,EmoDSc_Aumentado\8985.wav
Fear,EmoDSc_Aumentado\56120.wav
Neutral,EmoDSc_Aumentado\47380.wav
Surprise,EmoDSc_Aumentado\41711.wav
Fear,EmoDSc_Aumentado\5261.wav
Happiness,EmoDSc_Aumentado\17694.wav
Anger,EmoDSc_Aumentado\25750.wav
Happiness,EmoDSc_Aumentado\2433.wav
Happiness,EmoDSc_Aumentado\25756.wav
Happiness,EmoDSc_Aumentado\31478.wav
Disgust,EmoDSc_Aumentado\23272.wav
Neutral,EmoDSc_Aumentado\47105.wav
Anger,EmoDSc_Aumentado\41687.wav
Fear,EmoDSc_Aumentado\27626.wav
Happiness,EmoDSc_Aumentado\57220.wav
Surprise,EmoDSc_Aumentado\56217.wav
Sadness,EmoDSc_Aumentado\45474.wav
Happiness,EmoDSc_Aumentado\23365.wav
Fear,EmoDSc_Aumentado\51353.wav
Neutral,EmoDSc_Aumentado\11755.wav
Surprise,EmoDSc_Aumentado\56059.wav
Happiness,EmoDSc_Aumentado\12712.wav
Fear,EmoDSc_Aumentado\34623.wav
Surprise,EmoDSc_Aumentado\54959.wav
Surprise,EmoDSc_Aumentado\40794.wav
Disgust,EmoDSc_Aumentado\21149.wav
Anger,EmoDSc_Aumentado\40548.wav
Neutral,EmoDSc_Aumentado\13336.wav
Anger,EmoDSc_Aumentado\37184.wav
Anger,EmoDSc_Aumentado\56274.wav
Happiness,EmoDSc_Aumentado\3304.wav
Surprise,EmoDSc_Aumentado\14350.wav
Fear,EmoDSc_Aumentado\13300.wav
Happiness,EmoDSc_Aumentado\37979.wav
Sadness,EmoDSc_Aumentado\45644.wav
Surprise,EmoDSc_Aumentado\34954.wav
Fear,EmoDSc_Aumentado\47721.wav
Happiness,EmoDSc_Aumentado\27414.wav
Neutral,EmoDSc_Aumentado\55918.wav
Disgust,EmoDSc_Aumentado\48017.wav
Neutral,EmoDSc_Aumentado\45783.wav
Sadness,EmoDSc_Aumentado\16352.wav
Happiness,EmoDSc_Aumentado\21401.wav
Anger,EmoDSc_Aumentado\40544.wav
Surprise,EmoDSc_Aumentado\51056.wav
Happiness,EmoDSc_Aumentado\38656.wav
Happiness,EmoDSc_Aumentado\232.wav
Disgust,EmoDSc_Aumentado\50383.wav
Surprise,EmoDSc_Aumentado\39822.wav
Surprise,EmoDSc_Aumentado\35399.wav
Surprise,EmoDSc_Aumentado\6464.wav
Sadness,EmoDSc_Aumentado\20939.wav
Anger,EmoDSc_Aumentado\14973.wav
Fear,EmoDSc_Aumentado\28141.wav
Neutral,EmoDSc_Aumentado\47605.wav
Neutral,EmoDSc_Aumentado\18364.wav
Anger,EmoDSc_Aumentado\16879.wav
Anger,EmoDSc_Aumentado\55436.wav
Happiness,EmoDSc_Aumentado\15077.wav
Anger,EmoDSc_Aumentado\52891.wav
Anger,EmoDSc_Aumentado\11480.wav
Sadness,EmoDSc_Aumentado\38144.wav
Sadness,EmoDSc_Aumentado\11189.wav
Fear,EmoDSc_Aumentado\18547.wav
Happiness,EmoDSc_Aumentado\33310.wav
Happiness,EmoDSc_Aumentado\38136.wav
Surprise,EmoDSc_Aumentado\18603.wav
Surprise,EmoDSc_Aumentado\30196.wav
Fear,EmoDSc_Aumentado\4581.wav
Sadness,EmoDSc_Aumentado\55554.wav
Sadness,EmoDSc_Aumentado\12122.wav
Neutral,EmoDSc_Aumentado\37656.wav
Sadness,EmoDSc_Aumentado\28394.wav
Fear,EmoDSc_Aumentado\12463.wav
Happiness,EmoDSc_Aumentado\19910.wav
Surprise,EmoDSc_Aumentado\50495.wav
Sadness,EmoDSc_Aumentado\18474.wav
Surprise,EmoDSc_Aumentado\49747.wav
Fear,EmoDSc_Aumentado\35203.wav
Surprise,EmoDSc_Aumentado\36849.wav
Disgust,EmoDSc_Aumentado\28335.wav
Surprise,EmoDSc_Aumentado\55434.wav
Surprise,EmoDSc_Aumentado\3330.wav
Neutral,EmoDSc_Aumentado\31416.wav
Neutral,EmoDSc_Aumentado\50814.wav
Anger,EmoDSc_Aumentado\13177.wav
Surprise,EmoDSc_Aumentado\14313.wav
Disgust,EmoDSc_Aumentado\5234.wav
Neutral,EmoDSc_Aumentado\32651.wav
Neutral,EmoDSc_Aumentado\44410.wav
Surprise,EmoDSc_Aumentado\26191.wav
Surprise,EmoDSc_Aumentado\22484.wav
Fear,EmoDSc_Aumentado\3269.wav
Anger,EmoDSc_Aumentado\47137.wav
Sadness,EmoDSc_Aumentado\14091.wav
Happiness,EmoDSc_Aumentado\11028.wav
Anger,EmoDSc_Aumentado\30719.wav
Happiness,EmoDSc_Aumentado\23726.wav
Sadness,EmoDSc_Aumentado\31285.wav
Anger,EmoDSc_Aumentado\25010.wav
Happiness,EmoDSc_Aumentado\48030.wav
Sadness,EmoDSc_Aumentado\43741.wav
Sadness,EmoDSc_Aumentado\19169.wav
Fear,EmoDSc_Aumentado\38386.wav
Neutral,EmoDSc_Aumentado\49759.wav
Sadness,EmoDSc_Aumentado\35767.wav
Disgust,EmoDSc_Aumentado\21888.wav
Disgust,EmoDSc_Aumentado\44307.wav
Fear,EmoDSc_Aumentado\21342.wav
Happiness,EmoDSc_Aumentado\22892.wav
Fear,EmoDSc_Aumentado\13760.wav
Neutral,EmoDSc_Aumentado\31231.wav
Fear,EmoDSc_Aumentado\11794.wav
Disgust,EmoDSc_Aumentado\18178.wav
Surprise,EmoDSc_Aumentado\9578.wav
Surprise,EmoDSc_Aumentado\27347.wav
Sadness,EmoDSc_Aumentado\40818.wav
Fear,EmoDSc_Aumentado\21142.wav
Disgust,EmoDSc_Aumentado\5523.wav
Disgust,EmoDSc_Aumentado\50002.wav
Surprise,EmoDSc_Aumentado\52547.wav
Disgust,EmoDSc_Aumentado\39106.wav
Surprise,EmoDSc_Aumentado\30954.wav
Surprise,EmoDSc_Aumentado\38543.wav
Disgust,EmoDSc_Aumentado\8555.wav
Happiness,EmoDSc_Aumentado\31655.wav
Happiness,EmoDSc_Aumentado\40157.wav
Neutral,EmoDSc_Aumentado\48482.wav
Surprise,EmoDSc_Aumentado\54430.wav
Surprise,EmoDSc_Aumentado\49005.wav
Surprise,EmoDSc_Aumentado\3698.wav
Anger,EmoDSc_Aumentado\43326.wav
Happiness,EmoDSc_Aumentado\8015.wav
Fear,EmoDSc_Aumentado\28579.wav
Fear,EmoDSc_Aumentado\55276.wav
Fear,EmoDSc_Aumentado\24651.wav
Neutral,EmoDSc_Aumentado\32693.wav
Happiness,EmoDSc_Aumentado\50596.wav
Sadness,EmoDSc_Aumentado\47773.wav
Sadness,EmoDSc_Aumentado\16301.wav
Surprise,EmoDSc_Aumentado\28730.wav
Disgust,EmoDSc_Aumentado\17374.wav
Fear,EmoDSc_Aumentado\12023.wav
Disgust,EmoDSc_Aumentado\17285.wav
Disgust,EmoDSc_Aumentado\30291.wav
Fear,EmoDSc_Aumentado\10693.wav
Disgust,EmoDSc_Aumentado\57188.wav
Disgust,EmoDSc_Aumentado\22950.wav
Anger,EmoDSc_Aumentado\26261.wav
Surprise,EmoDSc_Aumentado\33615.wav
Anger,EmoDSc_Aumentado\20531.wav
Surprise,EmoDSc_Aumentado\14426.wav
Sadness,EmoDSc_Aumentado\28186.wav
Fear,EmoDSc_Aumentado\40003.wav
Anger,EmoDSc_Aumentado\45382.wav
Fear,EmoDSc_Aumentado\15326.wav
Surprise,EmoDSc_Aumentado\6867.wav
Happiness,EmoDSc_Aumentado\11698.wav
Anger,EmoDSc_Aumentado\41309.wav
Fear,EmoDSc_Aumentado\22311.wav
Happiness,EmoDSc_Aumentado\52462.wav
Disgust,EmoDSc_Aumentado\43855.wav
Sadness,EmoDSc_Aumentado\22245.wav
Disgust,EmoDSc_Aumentado\30740.wav
Fear,EmoDSc_Aumentado\6859.wav
Anger,EmoDSc_Aumentado\55128.wav
Fear,EmoDSc_Aumentado\42305.wav
Neutral,EmoDSc_Aumentado\37404.wav
Anger,EmoDSc_Aumentado\33155.wav
Fear,EmoDSc_Aumentado\2684.wav
Disgust,EmoDSc_Aumentado\45019.wav
Anger,EmoDSc_Aumentado\46290.wav
Sadness,EmoDSc_Aumentado\35915.wav
Neutral,EmoDSc_Aumentado\31696.wav
Sadness,EmoDSc_Aumentado\27924.wav
Anger,EmoDSc_Aumentado\15390.wav
Disgust,EmoDSc_Aumentado\45599.wav
Surprise,EmoDSc_Aumentado\7946.wav
Disgust,EmoDSc_Aumentado\54722.wav
Surprise,EmoDSc_Aumentado\49029.wav
Surprise,EmoDSc_Aumentado\50132.wav
Surprise,EmoDSc_Aumentado\41453.wav
Disgust,EmoDSc_Aumentado\31627.wav
Disgust,EmoDSc_Aumentado\48929.wav
Fear,EmoDSc_Aumentado\51742.wav
Sadness,EmoDSc_Aumentado\14635.wav
Sadness,EmoDSc_Aumentado\20153.wav
Neutral,EmoDSc_Aumentado\34527.wav
Happiness,EmoDSc_Aumentado\43835.wav
Sadness,EmoDSc_Aumentado\40094.wav
Fear,EmoDSc_Aumentado\15441.wav
Disgust,EmoDSc_Aumentado\32772.wav
Anger,EmoDSc_Aumentado\20103.wav
Surprise,EmoDSc_Aumentado\11541.wav
Neutral,EmoDSc_Aumentado\2229.wav
Sadness,EmoDSc_Aumentado\43778.wav
Disgust,EmoDSc_Aumentado\24785.wav
Disgust,EmoDSc_Aumentado\8300.wav
Fear,EmoDSc_Aumentado\7919.wav
Neutral,EmoDSc_Aumentado\52857.wav
Happiness,EmoDSc_Aumentado\53418.wav
Surprise,EmoDSc_Aumentado\15613.wav
Fear,EmoDSc_Aumentado\39288.wav
Fear,EmoDSc_Aumentado\10140.wav
Fear,EmoDSc_Aumentado\30066.wav
Fear,EmoDSc_Aumentado\13550.wav
Surprise,EmoDSc_Aumentado\916.wav
Fear,EmoDSc_Aumentado\8804.wav
Happiness,EmoDSc_Aumentado\37353.wav
Surprise,EmoDSc_Aumentado\27435.wav
Sadness,EmoDSc_Aumentado\17495.wav
Fear,EmoDSc_Aumentado\52550.wav
Fear,EmoDSc_Aumentado\22522.wav
Happiness,EmoDSc_Aumentado\55307.wav
Neutral,EmoDSc_Aumentado\46420.wav
Neutral,EmoDSc_Aumentado\14815.wav
Sadness,EmoDSc_Aumentado\24732.wav
Happiness,EmoDSc_Aumentado\8525.wav
Anger,EmoDSc_Aumentado\23321.wav
Surprise,EmoDSc_Aumentado\20038.wav
Sadness,EmoDSc_Aumentado\22719.wav
Surprise,EmoDSc_Aumentado\53809.wav
Disgust,EmoDSc_Aumentado\14514.wav
Sadness,EmoDSc_Aumentado\51177.wav
Anger,EmoDSc_Aumentado\37704.wav
Disgust,EmoDSc_Aumentado\15808.wav
Disgust,EmoDSc_Aumentado\5744.wav
Anger,EmoDSc_Aumentado\20016.wav
Sadness,EmoDSc_Aumentado\19185.wav
Anger,EmoDSc_Aumentado\2799.wav
Happiness,EmoDSc_Aumentado\3140.wav
Sadness,EmoDSc_Aumentado\40333.wav
Fear,EmoDSc_Aumentado\21140.wav
Happiness,EmoDSc_Aumentado\16439.wav
Surprise,EmoDSc_Aumentado\49716.wav
Disgust,EmoDSc_Aumentado\21646.wav
Happiness,EmoDSc_Aumentado\25071.wav
Sadness,EmoDSc_Aumentado\34028.wav
Sadness,EmoDSc_Aumentado\40176.wav
Anger,EmoDSc_Aumentado\38056.wav
Sadness,EmoDSc_Aumentado\49241.wav
Sadness,EmoDSc_Aumentado\5382.wav
Happiness,EmoDSc_Aumentado\18743.wav
Sadness,EmoDSc_Aumentado\12077.wav
Disgust,EmoDSc_Aumentado\38697.wav
Surprise,EmoDSc_Aumentado\5057.wav
Disgust,EmoDSc_Aumentado\28853.wav
Anger,EmoDSc_Aumentado\2846.wav
Surprise,EmoDSc_Aumentado\38465.wav
Neutral,EmoDSc_Aumentado\18510.wav
Surprise,EmoDSc_Aumentado\29938.wav
Sadness,EmoDSc_Aumentado\47353.wav
Surprise,EmoDSc_Aumentado\19731.wav
Neutral,EmoDSc_Aumentado\9637.wav
Disgust,EmoDSc_Aumentado\4434.wav
Happiness,EmoDSc_Aumentado\14377.wav
Fear,EmoDSc_Aumentado\47298.wav
Surprise,EmoDSc_Aumentado\47463.wav
Surprise,EmoDSc_Aumentado\41382.wav
Happiness,EmoDSc_Aumentado\3034.wav
Fear,EmoDSc_Aumentado\27290.wav
Anger,EmoDSc_Aumentado\740.wav
Happiness,EmoDSc_Aumentado\35445.wav
Fear,EmoDSc_Aumentado\38682.wav
Neutral,EmoDSc_Aumentado\51511.wav
Fear,EmoDSc_Aumentado\57158.wav
Surprise,EmoDSc_Aumentado\31550.wav
Happiness,EmoDSc_Aumentado\41769.wav
Disgust,EmoDSc_Aumentado\36907.wav
Happiness,EmoDSc_Aumentado\2091.wav
Happiness,EmoDSc_Aumentado\36716.wav
Surprise,EmoDSc_Aumentado\27228.wav
Surprise,EmoDSc_Aumentado\42616.wav
Anger,EmoDSc_Aumentado\17437.wav
Neutral,EmoDSc_Aumentado\27351.wav
Happiness,EmoDSc_Aumentado\4357.wav
Anger,EmoDSc_Aumentado\18980.wav
Fear,EmoDSc_Aumentado\27645.wav
Sadness,EmoDSc_Aumentado\24976.wav
Neutral,EmoDSc_Aumentado\38336.wav
Happiness,EmoDSc_Aumentado\5931.wav
Sadness,EmoDSc_Aumentado\57186.wav
Surprise,EmoDSc_Aumentado\26797.wav
Anger,EmoDSc_Aumentado\51018.wav
Anger,EmoDSc_Aumentado\35286.wav
Sadness,EmoDSc_Aumentado\27661.wav
Fear,EmoDSc_Aumentado\8403.wav
Sadness,EmoDSc_Aumentado\1185.wav
Disgust,EmoDSc_Aumentado\26406.wav
Disgust,EmoDSc_Aumentado\51449.wav
Fear,EmoDSc_Aumentado\22011.wav
Sadness,EmoDSc_Aumentado\11690.wav
Sadness,EmoDSc_Aumentado\46013.wav
Sadness,EmoDSc_Aumentado\38747.wav
Anger,EmoDSc_Aumentado\18728.wav
Sadness,EmoDSc_Aumentado\33127.wav
Anger,EmoDSc_Aumentado\26995.wav
Sadness,EmoDSc_Aumentado\44839.wav
Anger,EmoDSc_Aumentado\52038.wav
Anger,EmoDSc_Aumentado\55249.wav
Surprise,EmoDSc_Aumentado\13858.wav
Happiness,EmoDSc_Aumentado\51077.wav
Surprise,EmoDSc_Aumentado\22936.wav
Surprise,EmoDSc_Aumentado\32073.wav
Neutral,EmoDSc_Aumentado\21661.wav
Happiness,EmoDSc_Aumentado\46484.wav
Disgust,EmoDSc_Aumentado\6429.wav
Neutral,EmoDSc_Aumentado\17141.wav
Neutral,EmoDSc_Aumentado\3559.wav
Surprise,EmoDSc_Aumentado\25181.wav
Neutral,EmoDSc_Aumentado\7306.wav
Surprise,EmoDSc_Aumentado\12002.wav
Fear,EmoDSc_Aumentado\32128.wav
Disgust,EmoDSc_Aumentado\36247.wav
Happiness,EmoDSc_Aumentado\44266.wav
Happiness,EmoDSc_Aumentado\20371.wav
Happiness,EmoDSc_Aumentado\24577.wav
Neutral,EmoDSc_Aumentado\10927.wav
Surprise,EmoDSc_Aumentado\42749.wav
Disgust,EmoDSc_Aumentado\53514.wav
Sadness,EmoDSc_Aumentado\23673.wav
Surprise,EmoDSc_Aumentado\23197.wav
Surprise,EmoDSc_Aumentado\26798.wav
Fear,EmoDSc_Aumentado\6583.wav
Fear,EmoDSc_Aumentado\47696.wav
Anger,EmoDSc_Aumentado\3588.wav
Fear,EmoDSc_Aumentado\31726.wav
Fear,EmoDSc_Aumentado\34409.wav
Neutral,EmoDSc_Aumentado\11777.wav
Surprise,EmoDSc_Aumentado\8089.wav
Disgust,EmoDSc_Aumentado\6808.wav
Happiness,EmoDSc_Aumentado\55272.wav
Surprise,EmoDSc_Aumentado\24447.wav
Happiness,EmoDSc_Aumentado\43552.wav
Anger,EmoDSc_Aumentado\47361.wav
Surprise,EmoDSc_Aumentado\21430.wav
Disgust,EmoDSc_Aumentado\4402.wav
Surprise,EmoDSc_Aumentado\44571.wav
Anger,EmoDSc_Aumentado\27183.wav
Sadness,EmoDSc_Aumentado\38788.wav
Fear,EmoDSc_Aumentado\52132.wav
Anger,EmoDSc_Aumentado\20617.wav
Happiness,EmoDSc_Aumentado\25308.wav
Happiness,EmoDSc_Aumentado\3870.wav
Happiness,EmoDSc_Aumentado\44159.wav
Surprise,EmoDSc_Aumentado\39571.wav
Fear,EmoDSc_Aumentado\45567.wav
Sadness,EmoDSc_Aumentado\56624.wav
Happiness,EmoDSc_Aumentado\51310.wav
Fear,EmoDSc_Aumentado\16356.wav
Happiness,EmoDSc_Aumentado\35619.wav
Disgust,EmoDSc_Aumentado\44021.wav
Sadness,EmoDSc_Aumentado\28528.wav
Disgust,EmoDSc_Aumentado\55845.wav
Surprise,EmoDSc_Aumentado\26747.wav
Neutral,EmoDSc_Aumentado\37275.wav
Neutral,EmoDSc_Aumentado\461.wav
Neutral,EmoDSc_Aumentado\46082.wav
Sadness,EmoDSc_Aumentado\7137.wav
Neutral,EmoDSc_Aumentado\15978.wav
Surprise,EmoDSc_Aumentado\39993.wav
Anger,EmoDSc_Aumentado\52520.wav
Sadness,EmoDSc_Aumentado\4723.wav
