Emotions,Path
Disgust,EmoDSc_Aumentado\3349.wav
Disgust,EmoDSc_Aumentado\3350.wav
Disgust,EmoDSc_Aumentado\3351.wav
Neutral,EmoDSc_Aumentado\3352.wav
Neutral,EmoDSc_Aumentado\3353.wav
Neutral,EmoDSc_Aumentado\3354.wav
Neutral,EmoDSc_Aumentado\3355.wav
Surprise,EmoDSc_Aumentado\3356.wav
Surprise,EmoDSc_Aumentado\3357.wav
Surprise,EmoDSc_Aumentado\3358.wav
Surprise,EmoDSc_Aumentado\3359.wav
Happiness,EmoDSc_Aumentado\3360.wav
Happiness,EmoDSc_Aumentado\3361.wav
Happiness,EmoDSc_Aumentado\3362.wav
Happiness,EmoDSc_Aumentado\3363.wav
Disgust,EmoDSc_Aumentado\3364.wav
Disgust,EmoDSc_Aumentado\3365.wav
Disgust,EmoDSc_Aumentado\3366.wav
Disgust,EmoDSc_Aumentado\3367.wav
Sadness,EmoDSc_Aumentado\3368.wav
Sadness,EmoDSc_Aumentado\3369.wav
Sadness,EmoDSc_Aumentado\3370.wav
Sadness,EmoDSc_Aumentado\3371.wav
Sadness,EmoDSc_Aumentado\3372.wav
Sadness,EmoDSc_Aumentado\3373.wav
Sadness,EmoDSc_Aumentado\3374.wav
Sadness,EmoDSc_Aumentado\3375.wav
Surprise,EmoDSc_Aumentado\3376.wav
Surprise,EmoDSc_Aumentado\3377.wav
Surprise,EmoDSc_Aumentado\3378.wav
Surprise,EmoDSc_Aumentado\3379.wav
Happiness,EmoDSc_Aumentado\3380.wav
Happiness,EmoDSc_Aumentado\3381.wav
Happiness,EmoDSc_Aumentado\3382.wav
Happiness,EmoDSc_Aumentado\3383.wav
Surprise,EmoDSc_Aumentado\3384.wav
Surprise,EmoDSc_Aumentado\3385.wav
Surprise,EmoDSc_Aumentado\3386.wav
Surprise,EmoDSc_Aumentado\3387.wav
Surprise,EmoDSc_Aumentado\3388.wav
Surprise,EmoDSc_Aumentado\3389.wav
Surprise,EmoDSc_Aumentado\3390.wav
Surprise,EmoDSc_Aumentado\3391.wav
Neutral,EmoDSc_Aumentado\3392.wav
Neutral,EmoDSc_Aumentado\3393.wav
Neutral,EmoDSc_Aumentado\3394.wav
Neutral,EmoDSc_Aumentado\3395.wav
Surprise,EmoDSc_Aumentado\3396.wav
Surprise,EmoDSc_Aumentado\3397.wav
Surprise,EmoDSc_Aumentado\3398.wav
Surprise,EmoDSc_Aumentado\3399.wav
Happiness,EmoDSc_Aumentado\3400.wav
Happiness,EmoDSc_Aumentado\3401.wav
Happiness,EmoDSc_Aumentado\3402.wav
Happiness,EmoDSc_Aumentado\3403.wav
Happiness,EmoDSc_Aumentado\3404.wav
Happiness,EmoDSc_Aumentado\3405.wav
Happiness,EmoDSc_Aumentado\3406.wav
Happiness,EmoDSc_Aumentado\3407.wav
Disgust,EmoDSc_Aumentado\3408.wav
Disgust,EmoDSc_Aumentado\3409.wav
Disgust,EmoDSc_Aumentado\3410.wav
Disgust,EmoDSc_Aumentado\3411.wav
Happiness,EmoDSc_Aumentado\3412.wav
Happiness,EmoDSc_Aumentado\3413.wav
Happiness,EmoDSc_Aumentado\3414.wav
Happiness,EmoDSc_Aumentado\3415.wav
Disgust,EmoDSc_Aumentado\3416.wav
Disgust,EmoDSc_Aumentado\3417.wav
Disgust,EmoDSc_Aumentado\3418.wav
Disgust,EmoDSc_Aumentado\3419.wav
Sadness,EmoDSc_Aumentado\3420.wav
Sadness,EmoDSc_Aumentado\3421.wav
Sadness,EmoDSc_Aumentado\3422.wav
Sadness,EmoDSc_Aumentado\3423.wav
Anger,EmoDSc_Aumentado\3424.wav
Anger,EmoDSc_Aumentado\3425.wav
Anger,EmoDSc_Aumentado\3426.wav
Anger,EmoDSc_Aumentado\3427.wav
Surprise,EmoDSc_Aumentado\3428.wav
Surprise,EmoDSc_Aumentado\3429.wav
Surprise,EmoDSc_Aumentado\3430.wav
Surprise,EmoDSc_Aumentado\3431.wav
Happiness,EmoDSc_Aumentado\3432.wav
Happiness,EmoDSc_Aumentado\3433.wav
Happiness,EmoDSc_Aumentado\3434.wav
Happiness,EmoDSc_Aumentado\3435.wav
Neutral,EmoDSc_Aumentado\3436.wav
Neutral,EmoDSc_Aumentado\3437.wav
Neutral,EmoDSc_Aumentado\3438.wav
Neutral,EmoDSc_Aumentado\3439.wav
Sadness,EmoDSc_Aumentado\3440.wav
Sadness,EmoDSc_Aumentado\3441.wav
Sadness,EmoDSc_Aumentado\3442.wav
Sadness,EmoDSc_Aumentado\3443.wav
Happiness,EmoDSc_Aumentado\3444.wav
Happiness,EmoDSc_Aumentado\3445.wav
Happiness,EmoDSc_Aumentado\3446.wav
Happiness,EmoDSc_Aumentado\3447.wav
Surprise,EmoDSc_Aumentado\3448.wav
Surprise,EmoDSc_Aumentado\3449.wav
Surprise,EmoDSc_Aumentado\3450.wav
Surprise,EmoDSc_Aumentado\3451.wav
Sadness,EmoDSc_Aumentado\3452.wav
Sadness,EmoDSc_Aumentado\3453.wav
Sadness,EmoDSc_Aumentado\3454.wav
Sadness,EmoDSc_Aumentado\3455.wav
Disgust,EmoDSc_Aumentado\3456.wav
Disgust,EmoDSc_Aumentado\3457.wav
Disgust,EmoDSc_Aumentado\3458.wav
Disgust,EmoDSc_Aumentado\3459.wav
Surprise,EmoDSc_Aumentado\3460.wav
Surprise,EmoDSc_Aumentado\3461.wav
Surprise,EmoDSc_Aumentado\3462.wav
Surprise,EmoDSc_Aumentado\3463.wav
Happiness,EmoDSc_Aumentado\3464.wav
Happiness,EmoDSc_Aumentado\3465.wav
Happiness,EmoDSc_Aumentado\3466.wav
Happiness,EmoDSc_Aumentado\3467.wav
Disgust,EmoDSc_Aumentado\3468.wav
Disgust,EmoDSc_Aumentado\3469.wav
Disgust,EmoDSc_Aumentado\3470.wav
Disgust,EmoDSc_Aumentado\3471.wav
Disgust,EmoDSc_Aumentado\3472.wav
Disgust,EmoDSc_Aumentado\3473.wav
Disgust,EmoDSc_Aumentado\3474.wav
Disgust,EmoDSc_Aumentado\3475.wav
Happiness,EmoDSc_Aumentado\3476.wav
Happiness,EmoDSc_Aumentado\3477.wav
Happiness,EmoDSc_Aumentado\3478.wav
Happiness,EmoDSc_Aumentado\3479.wav
Happiness,EmoDSc_Aumentado\3480.wav
Happiness,EmoDSc_Aumentado\3481.wav
Happiness,EmoDSc_Aumentado\3482.wav
Happiness,EmoDSc_Aumentado\3483.wav
Sadness,EmoDSc_Aumentado\3484.wav
Sadness,EmoDSc_Aumentado\3485.wav
Sadness,EmoDSc_Aumentado\3486.wav
Sadness,EmoDSc_Aumentado\3487.wav
Anger,EmoDSc_Aumentado\3488.wav
Anger,EmoDSc_Aumentado\3489.wav
Anger,EmoDSc_Aumentado\3490.wav
Anger,EmoDSc_Aumentado\3491.wav
Sadness,EmoDSc_Aumentado\3492.wav
Sadness,EmoDSc_Aumentado\3493.wav
Sadness,EmoDSc_Aumentado\3494.wav
Sadness,EmoDSc_Aumentado\3495.wav
Happiness,EmoDSc_Aumentado\3496.wav
Happiness,EmoDSc_Aumentado\3497.wav
Happiness,EmoDSc_Aumentado\3498.wav
Happiness,EmoDSc_Aumentado\3499.wav
Anger,EmoDSc_Aumentado\3500.wav
Anger,EmoDSc_Aumentado\3501.wav
Anger,EmoDSc_Aumentado\3502.wav
Anger,EmoDSc_Aumentado\3503.wav
Neutral,EmoDSc_Aumentado\3504.wav
Neutral,EmoDSc_Aumentado\3505.wav
Neutral,EmoDSc_Aumentado\3506.wav
Neutral,EmoDSc_Aumentado\3507.wav
Surprise,EmoDSc_Aumentado\3508.wav
Surprise,EmoDSc_Aumentado\3509.wav
Surprise,EmoDSc_Aumentado\3510.wav
Surprise,EmoDSc_Aumentado\3511.wav
Surprise,EmoDSc_Aumentado\3512.wav
Surprise,EmoDSc_Aumentado\3513.wav
Surprise,EmoDSc_Aumentado\3514.wav
Surprise,EmoDSc_Aumentado\3515.wav
Neutral,EmoDSc_Aumentado\3516.wav
Neutral,EmoDSc_Aumentado\3517.wav
Neutral,EmoDSc_Aumentado\3518.wav
Neutral,EmoDSc_Aumentado\3519.wav
Anger,EmoDSc_Aumentado\3520.wav
Anger,EmoDSc_Aumentado\3521.wav
Anger,EmoDSc_Aumentado\3522.wav
Anger,EmoDSc_Aumentado\3523.wav
Happiness,EmoDSc_Aumentado\3524.wav
Happiness,EmoDSc_Aumentado\3525.wav
Happiness,EmoDSc_Aumentado\3526.wav
Happiness,EmoDSc_Aumentado\3527.wav
Neutral,EmoDSc_Aumentado\3528.wav
Neutral,EmoDSc_Aumentado\3529.wav
Neutral,EmoDSc_Aumentado\3530.wav
Neutral,EmoDSc_Aumentado\3531.wav
Disgust,EmoDSc_Aumentado\3532.wav
Disgust,EmoDSc_Aumentado\3533.wav
Disgust,EmoDSc_Aumentado\3534.wav
Disgust,EmoDSc_Aumentado\3535.wav
Disgust,EmoDSc_Aumentado\3536.wav
Disgust,EmoDSc_Aumentado\3537.wav
Disgust,EmoDSc_Aumentado\3538.wav
Disgust,EmoDSc_Aumentado\3539.wav
Disgust,EmoDSc_Aumentado\3540.wav
Disgust,EmoDSc_Aumentado\3541.wav
Disgust,EmoDSc_Aumentado\3542.wav
Disgust,EmoDSc_Aumentado\3543.wav
Neutral,EmoDSc_Aumentado\3544.wav
Neutral,EmoDSc_Aumentado\3545.wav
Neutral,EmoDSc_Aumentado\3546.wav
Neutral,EmoDSc_Aumentado\3547.wav
Sadness,EmoDSc_Aumentado\3548.wav
Sadness,EmoDSc_Aumentado\3549.wav
Sadness,EmoDSc_Aumentado\3550.wav
Sadness,EmoDSc_Aumentado\3551.wav
Anger,EmoDSc_Aumentado\3552.wav
Anger,EmoDSc_Aumentado\3553.wav
Anger,EmoDSc_Aumentado\3554.wav
Anger,EmoDSc_Aumentado\3555.wav
Neutral,EmoDSc_Aumentado\3556.wav
Neutral,EmoDSc_Aumentado\3557.wav
Neutral,EmoDSc_Aumentado\3558.wav
Neutral,EmoDSc_Aumentado\3559.wav
Disgust,EmoDSc_Aumentado\3560.wav
Disgust,EmoDSc_Aumentado\3561.wav
Disgust,EmoDSc_Aumentado\3562.wav
Disgust,EmoDSc_Aumentado\3563.wav
Happiness,EmoDSc_Aumentado\3564.wav
Happiness,EmoDSc_Aumentado\3565.wav
Happiness,EmoDSc_Aumentado\3566.wav
Happiness,EmoDSc_Aumentado\3567.wav
Neutral,EmoDSc_Aumentado\3568.wav
Neutral,EmoDSc_Aumentado\3569.wav
Neutral,EmoDSc_Aumentado\3570.wav
Neutral,EmoDSc_Aumentado\3571.wav
Anger,EmoDSc_Aumentado\3572.wav
Anger,EmoDSc_Aumentado\3573.wav
Anger,EmoDSc_Aumentado\3574.wav
Anger,EmoDSc_Aumentado\3575.wav
Happiness,EmoDSc_Aumentado\3576.wav
Happiness,EmoDSc_Aumentado\3577.wav
Happiness,EmoDSc_Aumentado\3578.wav
Happiness,EmoDSc_Aumentado\3579.wav
Neutral,EmoDSc_Aumentado\3580.wav
Neutral,EmoDSc_Aumentado\3581.wav
Neutral,EmoDSc_Aumentado\3582.wav
Neutral,EmoDSc_Aumentado\3583.wav
Fear,EmoDSc_Aumentado\3584.wav
Fear,EmoDSc_Aumentado\3585.wav
Fear,EmoDSc_Aumentado\3586.wav
Fear,EmoDSc_Aumentado\3587.wav
Anger,EmoDSc_Aumentado\3588.wav
Anger,EmoDSc_Aumentado\3589.wav
Anger,EmoDSc_Aumentado\3590.wav
Anger,EmoDSc_Aumentado\3591.wav
Sadness,EmoDSc_Aumentado\3592.wav
Sadness,EmoDSc_Aumentado\3593.wav
Sadness,EmoDSc_Aumentado\3594.wav
Sadness,EmoDSc_Aumentado\3595.wav
Fear,EmoDSc_Aumentado\3596.wav
Fear,EmoDSc_Aumentado\3597.wav
Fear,EmoDSc_Aumentado\3598.wav
Fear,EmoDSc_Aumentado\3599.wav
Anger,EmoDSc_Aumentado\3600.wav
Anger,EmoDSc_Aumentado\3601.wav
Anger,EmoDSc_Aumentado\3602.wav
Anger,EmoDSc_Aumentado\3603.wav
Disgust,EmoDSc_Aumentado\3604.wav
Disgust,EmoDSc_Aumentado\3605.wav
Disgust,EmoDSc_Aumentado\3606.wav
Disgust,EmoDSc_Aumentado\3607.wav
Anger,EmoDSc_Aumentado\3608.wav
Anger,EmoDSc_Aumentado\3609.wav
Anger,EmoDSc_Aumentado\3610.wav
Anger,EmoDSc_Aumentado\3611.wav
Happiness,EmoDSc_Aumentado\3612.wav
Happiness,EmoDSc_Aumentado\3613.wav
Happiness,EmoDSc_Aumentado\3614.wav
Happiness,EmoDSc_Aumentado\3615.wav
Happiness,EmoDSc_Aumentado\3616.wav
Happiness,EmoDSc_Aumentado\3617.wav
Happiness,EmoDSc_Aumentado\3618.wav
Happiness,EmoDSc_Aumentado\3619.wav
Fear,EmoDSc_Aumentado\3620.wav
Fear,EmoDSc_Aumentado\3621.wav
Fear,EmoDSc_Aumentado\3622.wav
Fear,EmoDSc_Aumentado\3623.wav
Fear,EmoDSc_Aumentado\3624.wav
Fear,EmoDSc_Aumentado\3625.wav
Fear,EmoDSc_Aumentado\3626.wav
Fear,EmoDSc_Aumentado\3627.wav
Fear,EmoDSc_Aumentado\3628.wav
Fear,EmoDSc_Aumentado\3629.wav
Fear,EmoDSc_Aumentado\3630.wav
Fear,EmoDSc_Aumentado\3631.wav
Disgust,EmoDSc_Aumentado\3632.wav
Disgust,EmoDSc_Aumentado\3633.wav
Disgust,EmoDSc_Aumentado\3634.wav
Disgust,EmoDSc_Aumentado\3635.wav
Surprise,EmoDSc_Aumentado\3636.wav
Surprise,EmoDSc_Aumentado\3637.wav
Surprise,EmoDSc_Aumentado\3638.wav
Surprise,EmoDSc_Aumentado\3639.wav
Neutral,EmoDSc_Aumentado\3640.wav
Neutral,EmoDSc_Aumentado\3641.wav
Neutral,EmoDSc_Aumentado\3642.wav
Neutral,EmoDSc_Aumentado\3643.wav
Anger,EmoDSc_Aumentado\3644.wav
Anger,EmoDSc_Aumentado\3645.wav
Anger,EmoDSc_Aumentado\3646.wav
Anger,EmoDSc_Aumentado\3647.wav
Fear,EmoDSc_Aumentado\3648.wav
Fear,EmoDSc_Aumentado\3649.wav
Fear,EmoDSc_Aumentado\3650.wav
Fear,EmoDSc_Aumentado\3651.wav
Surprise,EmoDSc_Aumentado\3652.wav
Surprise,EmoDSc_Aumentado\3653.wav
Surprise,EmoDSc_Aumentado\3654.wav
Surprise,EmoDSc_Aumentado\3655.wav
Anger,EmoDSc_Aumentado\3656.wav
Anger,EmoDSc_Aumentado\3657.wav
Anger,EmoDSc_Aumentado\3658.wav
Anger,EmoDSc_Aumentado\3659.wav
Happiness,EmoDSc_Aumentado\3660.wav
Happiness,EmoDSc_Aumentado\3661.wav
Happiness,EmoDSc_Aumentado\3662.wav
Happiness,EmoDSc_Aumentado\3663.wav
Disgust,EmoDSc_Aumentado\3664.wav
Disgust,EmoDSc_Aumentado\3665.wav
Disgust,EmoDSc_Aumentado\3666.wav
Disgust,EmoDSc_Aumentado\3667.wav
Fear,EmoDSc_Aumentado\3668.wav
Fear,EmoDSc_Aumentado\3669.wav
Fear,EmoDSc_Aumentado\3670.wav
Fear,EmoDSc_Aumentado\3671.wav
Disgust,EmoDSc_Aumentado\3672.wav
Disgust,EmoDSc_Aumentado\3673.wav
Disgust,EmoDSc_Aumentado\3674.wav
Disgust,EmoDSc_Aumentado\3675.wav
Fear,EmoDSc_Aumentado\3676.wav
Fear,EmoDSc_Aumentado\3677.wav
Fear,EmoDSc_Aumentado\3678.wav
Fear,EmoDSc_Aumentado\3679.wav
Neutral,EmoDSc_Aumentado\3680.wav
Neutral,EmoDSc_Aumentado\3681.wav
Neutral,EmoDSc_Aumentado\3682.wav
Neutral,EmoDSc_Aumentado\3683.wav
Neutral,EmoDSc_Aumentado\3684.wav
Neutral,EmoDSc_Aumentado\3685.wav
Neutral,EmoDSc_Aumentado\3686.wav
Neutral,EmoDSc_Aumentado\3687.wav
Sadness,EmoDSc_Aumentado\3688.wav
Sadness,EmoDSc_Aumentado\3689.wav
Sadness,EmoDSc_Aumentado\3690.wav
Sadness,EmoDSc_Aumentado\3691.wav
Sadness,EmoDSc_Aumentado\3692.wav
Sadness,EmoDSc_Aumentado\3693.wav
Sadness,EmoDSc_Aumentado\3694.wav
Sadness,EmoDSc_Aumentado\3695.wav
Surprise,EmoDSc_Aumentado\3696.wav
Surprise,EmoDSc_Aumentado\3697.wav
Surprise,EmoDSc_Aumentado\3698.wav
Surprise,EmoDSc_Aumentado\3699.wav
Disgust,EmoDSc_Aumentado\3700.wav
Disgust,EmoDSc_Aumentado\3701.wav
Disgust,EmoDSc_Aumentado\3702.wav
Disgust,EmoDSc_Aumentado\3703.wav
Neutral,EmoDSc_Aumentado\3704.wav
Neutral,EmoDSc_Aumentado\3705.wav
Neutral,EmoDSc_Aumentado\3706.wav
Neutral,EmoDSc_Aumentado\3707.wav
Sadness,EmoDSc_Aumentado\3708.wav
Sadness,EmoDSc_Aumentado\3709.wav
Sadness,EmoDSc_Aumentado\3710.wav
Sadness,EmoDSc_Aumentado\3711.wav
Disgust,EmoDSc_Aumentado\3712.wav
Disgust,EmoDSc_Aumentado\3713.wav
Disgust,EmoDSc_Aumentado\3714.wav
Disgust,EmoDSc_Aumentado\3715.wav
Happiness,EmoDSc_Aumentado\3716.wav
Happiness,EmoDSc_Aumentado\3717.wav
Happiness,EmoDSc_Aumentado\3718.wav
Happiness,EmoDSc_Aumentado\3719.wav
Surprise,EmoDSc_Aumentado\3720.wav
Surprise,EmoDSc_Aumentado\3721.wav
Surprise,EmoDSc_Aumentado\3722.wav
Surprise,EmoDSc_Aumentado\3723.wav
Happiness,EmoDSc_Aumentado\3724.wav
Happiness,EmoDSc_Aumentado\3725.wav
Happiness,EmoDSc_Aumentado\3726.wav
Happiness,EmoDSc_Aumentado\3727.wav
Neutral,EmoDSc_Aumentado\3728.wav
Neutral,EmoDSc_Aumentado\3729.wav
Neutral,EmoDSc_Aumentado\3730.wav
Neutral,EmoDSc_Aumentado\3731.wav
Happiness,EmoDSc_Aumentado\3732.wav
Happiness,EmoDSc_Aumentado\3733.wav
Happiness,EmoDSc_Aumentado\3734.wav
Happiness,EmoDSc_Aumentado\3735.wav
Surprise,EmoDSc_Aumentado\3736.wav
Surprise,EmoDSc_Aumentado\3737.wav
Surprise,EmoDSc_Aumentado\3738.wav
Surprise,EmoDSc_Aumentado\3739.wav
Anger,EmoDSc_Aumentado\3740.wav
Anger,EmoDSc_Aumentado\3741.wav
Anger,EmoDSc_Aumentado\3742.wav
Anger,EmoDSc_Aumentado\3743.wav
Surprise,EmoDSc_Aumentado\3744.wav
Surprise,EmoDSc_Aumentado\3745.wav
Surprise,EmoDSc_Aumentado\3746.wav
Surprise,EmoDSc_Aumentado\3747.wav
Neutral,EmoDSc_Aumentado\3748.wav
Neutral,EmoDSc_Aumentado\3749.wav
Neutral,EmoDSc_Aumentado\3750.wav
Neutral,EmoDSc_Aumentado\3751.wav
Anger,EmoDSc_Aumentado\3752.wav
Anger,EmoDSc_Aumentado\3753.wav
Anger,EmoDSc_Aumentado\3754.wav
Anger,EmoDSc_Aumentado\3755.wav
Happiness,EmoDSc_Aumentado\3756.wav
Happiness,EmoDSc_Aumentado\3757.wav
Happiness,EmoDSc_Aumentado\3758.wav
Happiness,EmoDSc_Aumentado\3759.wav
Sadness,EmoDSc_Aumentado\3760.wav
Sadness,EmoDSc_Aumentado\3761.wav
Sadness,EmoDSc_Aumentado\3762.wav
Sadness,EmoDSc_Aumentado\3763.wav
Happiness,EmoDSc_Aumentado\3764.wav
Happiness,EmoDSc_Aumentado\3765.wav
Happiness,EmoDSc_Aumentado\3766.wav
Happiness,EmoDSc_Aumentado\3767.wav
Fear,EmoDSc_Aumentado\3768.wav
Fear,EmoDSc_Aumentado\3769.wav
Fear,EmoDSc_Aumentado\3770.wav
Fear,EmoDSc_Aumentado\3771.wav
Disgust,EmoDSc_Aumentado\3772.wav
Disgust,EmoDSc_Aumentado\3773.wav
Disgust,EmoDSc_Aumentado\3774.wav
Disgust,EmoDSc_Aumentado\3775.wav
Fear,EmoDSc_Aumentado\3776.wav
Fear,EmoDSc_Aumentado\3777.wav
Fear,EmoDSc_Aumentado\3778.wav
Fear,EmoDSc_Aumentado\3779.wav
Neutral,EmoDSc_Aumentado\3780.wav
Neutral,EmoDSc_Aumentado\3781.wav
Neutral,EmoDSc_Aumentado\3782.wav
Neutral,EmoDSc_Aumentado\3783.wav
Disgust,EmoDSc_Aumentado\3784.wav
Disgust,EmoDSc_Aumentado\3785.wav
Disgust,EmoDSc_Aumentado\3786.wav
Disgust,EmoDSc_Aumentado\3787.wav
Surprise,EmoDSc_Aumentado\3788.wav
Surprise,EmoDSc_Aumentado\3789.wav
Surprise,EmoDSc_Aumentado\3790.wav
Surprise,EmoDSc_Aumentado\3791.wav
Anger,EmoDSc_Aumentado\3792.wav
Anger,EmoDSc_Aumentado\3793.wav
Anger,EmoDSc_Aumentado\3794.wav
Anger,EmoDSc_Aumentado\3795.wav
Anger,EmoDSc_Aumentado\3796.wav
Anger,EmoDSc_Aumentado\3797.wav
Anger,EmoDSc_Aumentado\3798.wav
Anger,EmoDSc_Aumentado\3799.wav
Anger,EmoDSc_Aumentado\3800.wav
Anger,EmoDSc_Aumentado\3801.wav
Anger,EmoDSc_Aumentado\3802.wav
Anger,EmoDSc_Aumentado\3803.wav
Happiness,EmoDSc_Aumentado\3804.wav
Happiness,EmoDSc_Aumentado\3805.wav
Happiness,EmoDSc_Aumentado\3806.wav
Happiness,EmoDSc_Aumentado\3807.wav
Neutral,EmoDSc_Aumentado\3808.wav
Neutral,EmoDSc_Aumentado\3809.wav
Neutral,EmoDSc_Aumentado\3810.wav
Neutral,EmoDSc_Aumentado\3811.wav
Neutral,EmoDSc_Aumentado\3812.wav
Neutral,EmoDSc_Aumentado\3813.wav
Neutral,EmoDSc_Aumentado\3814.wav
Neutral,EmoDSc_Aumentado\3815.wav
Surprise,EmoDSc_Aumentado\3816.wav
Surprise,EmoDSc_Aumentado\3817.wav
Surprise,EmoDSc_Aumentado\3818.wav
Surprise,EmoDSc_Aumentado\3819.wav
Surprise,EmoDSc_Aumentado\3820.wav
Surprise,EmoDSc_Aumentado\3821.wav
Surprise,EmoDSc_Aumentado\3822.wav
Surprise,EmoDSc_Aumentado\3823.wav
Happiness,EmoDSc_Aumentado\3824.wav
Happiness,EmoDSc_Aumentado\3825.wav
Happiness,EmoDSc_Aumentado\3826.wav
Happiness,EmoDSc_Aumentado\3827.wav
Disgust,EmoDSc_Aumentado\3828.wav
Disgust,EmoDSc_Aumentado\3829.wav
Disgust,EmoDSc_Aumentado\3830.wav
Disgust,EmoDSc_Aumentado\3831.wav
Happiness,EmoDSc_Aumentado\3832.wav
Happiness,EmoDSc_Aumentado\3833.wav
Happiness,EmoDSc_Aumentado\3834.wav
Happiness,EmoDSc_Aumentado\3835.wav
Sadness,EmoDSc_Aumentado\3836.wav
Sadness,EmoDSc_Aumentado\3837.wav
Sadness,EmoDSc_Aumentado\3838.wav
Sadness,EmoDSc_Aumentado\3839.wav
Happiness,EmoDSc_Aumentado\3840.wav
Happiness,EmoDSc_Aumentado\3841.wav
Happiness,EmoDSc_Aumentado\3842.wav
Happiness,EmoDSc_Aumentado\3843.wav
Sadness,EmoDSc_Aumentado\3844.wav
Sadness,EmoDSc_Aumentado\3845.wav
Sadness,EmoDSc_Aumentado\3846.wav
Sadness,EmoDSc_Aumentado\3847.wav
Fear,EmoDSc_Aumentado\3848.wav
Fear,EmoDSc_Aumentado\3849.wav
Fear,EmoDSc_Aumentado\3850.wav
Fear,EmoDSc_Aumentado\3851.wav
Sadness,EmoDSc_Aumentado\3852.wav
Sadness,EmoDSc_Aumentado\3853.wav
Sadness,EmoDSc_Aumentado\3854.wav
Sadness,EmoDSc_Aumentado\3855.wav
Happiness,EmoDSc_Aumentado\3856.wav
Happiness,EmoDSc_Aumentado\3857.wav
Happiness,EmoDSc_Aumentado\3858.wav
Happiness,EmoDSc_Aumentado\3859.wav
Surprise,EmoDSc_Aumentado\3860.wav
Surprise,EmoDSc_Aumentado\3861.wav
Surprise,EmoDSc_Aumentado\3862.wav
Surprise,EmoDSc_Aumentado\3863.wav
Fear,EmoDSc_Aumentado\3864.wav
Fear,EmoDSc_Aumentado\3865.wav
Fear,EmoDSc_Aumentado\3866.wav
Fear,EmoDSc_Aumentado\3867.wav
Happiness,EmoDSc_Aumentado\3868.wav
Happiness,EmoDSc_Aumentado\3869.wav
Happiness,EmoDSc_Aumentado\3870.wav
Happiness,EmoDSc_Aumentado\3871.wav
Disgust,EmoDSc_Aumentado\3872.wav
Disgust,EmoDSc_Aumentado\3873.wav
Disgust,EmoDSc_Aumentado\3874.wav
Disgust,EmoDSc_Aumentado\3875.wav
Surprise,EmoDSc_Aumentado\3876.wav
Surprise,EmoDSc_Aumentado\3877.wav
Surprise,EmoDSc_Aumentado\3878.wav
Surprise,EmoDSc_Aumentado\3879.wav
Fear,EmoDSc_Aumentado\3880.wav
Fear,EmoDSc_Aumentado\3881.wav
Fear,EmoDSc_Aumentado\3882.wav
Fear,EmoDSc_Aumentado\3883.wav
Disgust,EmoDSc_Aumentado\3884.wav
Disgust,EmoDSc_Aumentado\3885.wav
Disgust,EmoDSc_Aumentado\3886.wav
Disgust,EmoDSc_Aumentado\3887.wav
Neutral,EmoDSc_Aumentado\3888.wav
Neutral,EmoDSc_Aumentado\3889.wav
Neutral,EmoDSc_Aumentado\3890.wav
Neutral,EmoDSc_Aumentado\3891.wav
Surprise,EmoDSc_Aumentado\3892.wav
Surprise,EmoDSc_Aumentado\3893.wav
Surprise,EmoDSc_Aumentado\3894.wav
Surprise,EmoDSc_Aumentado\3895.wav
Neutral,EmoDSc_Aumentado\3896.wav
Neutral,EmoDSc_Aumentado\3897.wav
Neutral,EmoDSc_Aumentado\3898.wav
Neutral,EmoDSc_Aumentado\3899.wav
Anger,EmoDSc_Aumentado\3900.wav
Anger,EmoDSc_Aumentado\3901.wav
Anger,EmoDSc_Aumentado\3902.wav
Anger,EmoDSc_Aumentado\3903.wav
Happiness,EmoDSc_Aumentado\3904.wav
Happiness,EmoDSc_Aumentado\3905.wav
Happiness,EmoDSc_Aumentado\3906.wav
Happiness,EmoDSc_Aumentado\3907.wav
Fear,EmoDSc_Aumentado\3908.wav
Fear,EmoDSc_Aumentado\3909.wav
Fear,EmoDSc_Aumentado\3910.wav
Fear,EmoDSc_Aumentado\3911.wav
Sadness,EmoDSc_Aumentado\3912.wav
Sadness,EmoDSc_Aumentado\3913.wav
Sadness,EmoDSc_Aumentado\3914.wav
Sadness,EmoDSc_Aumentado\3915.wav
Neutral,EmoDSc_Aumentado\3916.wav
Neutral,EmoDSc_Aumentado\3917.wav
Neutral,EmoDSc_Aumentado\3918.wav
Neutral,EmoDSc_Aumentado\3919.wav
Neutral,EmoDSc_Aumentado\3920.wav
Neutral,EmoDSc_Aumentado\3921.wav
Neutral,EmoDSc_Aumentado\3922.wav
Neutral,EmoDSc_Aumentado\3923.wav
Disgust,EmoDSc_Aumentado\3924.wav
Disgust,EmoDSc_Aumentado\3925.wav
Disgust,EmoDSc_Aumentado\3926.wav
Disgust,EmoDSc_Aumentado\3927.wav
Fear,EmoDSc_Aumentado\3928.wav
Fear,EmoDSc_Aumentado\3929.wav
Fear,EmoDSc_Aumentado\3930.wav
Fear,EmoDSc_Aumentado\3931.wav
Neutral,EmoDSc_Aumentado\3932.wav
Neutral,EmoDSc_Aumentado\3933.wav
Neutral,EmoDSc_Aumentado\3934.wav
Neutral,EmoDSc_Aumentado\3935.wav
Surprise,EmoDSc_Aumentado\3936.wav
